"cid","pubchem_name","pid","cid_other","wwm","ppm","chembl","wwm_name","ppm_name","chembl_name","chembl_id"
132974,"alinastine",132974,NA,0,0,1,NA,NA,"alinastine","CHEMBL1742403"
36354,"alinidine",36354,NA,0,0,1,NA,NA,"alinidine","CHEMBL278581"
18520,"alipamide",18520,NA,0,0,1,NA,NA,"alipamide","CHEMBL2106662"
24771867,"alisertib",24771867,NA,0,0,1,NA,NA,"alisertib","CHEMBL483158"
56843791,"alisertib sodium hydrate",24771867,"66819785",0,0,1,NA,NA,"alisertib sodium","CHEMBL2103871"
5493444,"aliskiren",5493444,NA,0,0,1,NA,NA,"aliskiren","CHEMBL1639"
6918427,"aliskiren hemifumarate",5493444,"9939627,5493444",0,0,1,NA,NA,"aliskiren fumarate","CHEMBL3545059"
11513676,"alisporivir",11513676,NA,0,0,1,NA,NA,"alisporivir","CHEMBL1651956"
64763,"alitame",64763,"20055408",0,0,1,NA,NA,"alitame","CHEMBL2104004"
449171,"alitretinoin",449171,NA,0,1,1,NA,"alitretinoin","alitretinoin","CHEMBL705"
135413504,"alizapride",135413504,NA,0,1,1,NA,"alizapride","alizapride","CHEMBL290194"
76204,"dodecyl benzoate",76204,NA,0,0,1,NA,NA,"alkyl (c12-15) benzoate","CHEMBL472518"
204,"allantoin",204,NA,0,0,1,NA,NA,"allantoin","CHEMBL593429"
15942835,"alletorphine",15942835,NA,0,0,1,NA,NA,"alletorphine","CHEMBL3989454"
24739943,"ast-1306",24739943,NA,0,0,1,NA,NA,"allitinib","CHEMBL3545244"
5842,"allobarbital",5842,NA,0,0,1,NA,NA,"allobarbital","CHEMBL267719"
71837,"alloclamide",71837,NA,0,0,1,NA,NA,"alloclamide","CHEMBL2103989"
10683,"allomethadione",10683,NA,0,0,1,NA,NA,"allomethadione","CHEMBL93070"
23662349,"17795-21-0",135401907,NA,0,1,1,NA,"allopurinol sodium","allopurinol sodium","CHEMBL1200477"
5971,"allyl isothiocyanate",5971,NA,0,0,1,NA,NA,"allyl isothiocyanate","CHEMBL233248"
235905,"allylestrenol",235905,NA,0,0,1,NA,NA,"allylestrenol","CHEMBL2105618"
32938,"allylprodine",32938,NA,0,0,1,NA,NA,"allylprodine","CHEMBL2103995"
1549517,"allylthiourea",1549517,NA,0,0,1,NA,NA,"allylthiourea","CHEMBL1451910"
71587396,"almagodrate",71587396,NA,0,0,1,NA,NA,"almagodrate","CHEMBL2108219"
156054,"71205-22-6",156054,NA,0,0,1,NA,NA,"almasilate","CHEMBL3833322"
71365,"almecillin",71365,NA,0,0,1,NA,NA,"almecillin","CHEMBL2105909"
65601,"almestrone",65601,NA,0,0,1,NA,NA,"almestrone","CHEMBL2104052"
2097,"alminoprofen",2097,NA,0,0,1,NA,NA,"alminoprofen","CHEMBL1765293"
33887,"almitrine",33887,NA,0,1,1,NA,"almitrine","almitrine","CHEMBL1183717"
6918543,"almitrine mesylate",33887,NA,0,0,1,NA,NA,"almitrine mesylate","CHEMBL3181957"
3033962,"almokalant",3033962,NA,0,0,1,NA,NA,"almokalant","CHEMBL362103"
123606,"almotriptan",123606,NA,0,0,1,NA,NA,"almotriptan","CHEMBL1505"
172287,"almoxatone",172287,NA,0,0,1,NA,NA,"almoxatone","CHEMBL2104006"
124876,"almurtide",124876,NA,0,0,1,NA,NA,"almurtide","CHEMBL3989787"
178132,"alnespirone",178132,"9826391",0,0,1,NA,NA,"alnespirone","CHEMBL2104091"
66004,"alniditan",66004,NA,0,0,1,NA,NA,"alniditan","CHEMBL88240"
9907628,"alniditan dihydrochloride",66004,NA,0,0,1,NA,NA,"alniditan dihydrochloride","CHEMBL3216327"
91932558,"alofilcon a",91932558,NA,0,0,1,NA,NA,"alofilcon a","CHEMBL2108897"
11450633,"alogliptin",11450633,NA,0,0,1,NA,NA,"alogliptin","CHEMBL376359"
12305761,"barbaloin",12305761,"313325,9866696,14989,12305763,24212135,70814816,124427842,129628814",0,0,1,NA,NA,"aloin","CHEMBL497001"
178133,"alonacic",178133,NA,0,0,1,NA,NA,"alonacic","CHEMBL2104632"
17928,"alonimid",17928,NA,0,0,1,NA,NA,"alonimid","CHEMBL2104014"
178134,"aloracetam",178134,NA,0,0,1,NA,NA,"aloracetam","CHEMBL2104637"
2099,"alosetron",2099,NA,0,0,1,NA,NA,"alosetron","CHEMBL1110"
33039,"alovudine",33039,NA,0,0,1,NA,NA,"alovudine","CHEMBL105318"
71586929,"aloxiprin",2244,NA,0,0,1,NA,NA,"aloxiprin","CHEMBL2108222"
65663,"aloxistatin",65663,NA,0,0,1,NA,NA,"aloxistatin","CHEMBL63440"
172288,"alozafone",172288,NA,0,0,1,NA,NA,"alozafone","CHEMBL2104077"
166547,"alpertine",166547,NA,0,0,1,NA,NA,"alpertine","CHEMBL2104031"
2912,"cypermethrin",2912,"3086172,93357,49833,12617365",0,0,1,NA,NA,"alpha-cypermethrin","CHEMBL373204"
22308,"alphacetylmethadol",22308,NA,0,0,1,NA,NA,"alphacetylmethadol","CHEMBL2107793"
61119,"alphameprodine",61119,NA,0,0,1,NA,NA,"alphameprodine","CHEMBL2104027"
62709,"alphamethadol",62709,NA,0,0,1,NA,NA,"alphamethadol","CHEMBL159660"
6471,"prodine",6471,"120738,204163",0,1,0,NA,"alphaprodine",NA,NA
54897,"alpidem",54897,NA,0,1,1,NA,"alpidem","alpidem","CHEMBL54349"
71253,"alpiropride",71253,NA,0,0,1,NA,NA,"alpiropride","CHEMBL2104024"
65951,"alprafenone",65951,NA,0,0,1,NA,NA,"alprafenone","CHEMBL2104075"
2119,"alprenolol",2119,NA,0,1,1,NA,"alprenolol","alprenolol","CHEMBL266195"
66368,"alprenolol hydrochloride",2119,NA,0,0,1,NA,NA,"alprenolol hydrochloride","CHEMBL1256179"
6537084,"alprenoxime",6537084,NA,0,0,1,NA,NA,"alprenoxime","CHEMBL2105963"
60729,"alprenoxime hydrochloride",60730,NA,0,0,1,NA,NA,"alprenoxime hydrochloride","CHEMBL2448147"
5280723,"alprostadil",5280723,NA,0,1,1,NA,"alprostadil","alprostadil","CHEMBL495"
5282234,"alprostadil alfadex",444913,NA,0,0,1,NA,NA,"alprostadil alfadex","CHEMBL2108900"
2120,"alrestatin",2120,NA,0,1,1,NA,"alrestatin","alrestatin","CHEMBL63055"
23683779,"alrestatin sodium",2120,NA,0,0,1,NA,NA,"alrestatin sodium","CHEMBL2106598"
136184279,"alsactidum",136184279,NA,0,0,1,NA,NA,"alsactide","CHEMBL3989434"
62816,"colestipol",8197,NA,0,1,1,NA,"alseroxylon","alseroxylon","CHEMBL1201454"
3033677,"altanserin",3033677,NA,0,0,1,NA,NA,"altanserin","CHEMBL62919"
3033676,"altanserin tartrate",3033677,NA,0,0,1,NA,NA,"altanserin tartrate","CHEMBL2448611"
178135,"altapizone",178135,NA,0,0,1,NA,NA,"altapizone","CHEMBL2104021"
172289,"alteconazole",172289,NA,0,0,1,NA,NA,"alteconazole","CHEMBL2104617"
2122,"althiazide",2122,NA,0,1,1,NA,"althiazide","althiazide","CHEMBL599870"
3036156,"altinicline",3036156,NA,0,0,1,NA,NA,"altinicline","CHEMBL111659"
11954277,"altinicline maleate",11954277,NA,0,0,1,NA,NA,"altinicline maleate","CHEMBL2146093"
54576299,"altiratinib",54576299,NA,0,0,1,NA,NA,"altiratinib","CHEMBL3545365"
3037346,"altoqualine",3037346,NA,0,0,1,NA,NA,"altoqualine","CHEMBL2104645"
10041070,"altrenogest",10041070,"13324,76973971,45358073,45006157,129317581,51546403",0,0,1,NA,NA,"altrenogest","CHEMBL1315492"
21584777,"aluminium acetoacetate",96,NA,0,0,1,NA,NA,"aluminium acetoacetate","CHEMBL3707335"
76968033,"aluminium acetotartrate",76968033,NA,0,0,1,NA,NA,"aluminium acetotartrate","CHEMBL3707241"
16098,"aluminum nicotinate",938,NA,0,0,1,NA,NA,"aluminium nicotinate","CHEMBL3707287"
9989226,"aluminum oxide",9989226,NA,0,0,1,NA,NA,"aluminium oxide","CHEMBL3707210"
23724525,"aluminoparaaminosalicylate calcium",4649,NA,0,0,1,NA,NA,"aluminoparaaminosalicylate calcium","CHEMBL2109014"
8757,"aluminum acetate",176,NA,0,0,1,NA,NA,"aluminum acetate","CHEMBL1201015"
10353966,"aluminum carbonate",767,"19421135",0,0,1,NA,NA,"aluminum carbonate, basic","CHEMBL2109015"
24012,"aluminum chloride",24012,NA,0,0,1,NA,NA,"aluminum chloride","CHEMBL3833314"
24564,"aluminum chloride hexahydrate",24564,NA,0,1,0,NA,"aluminum chloride hexahydrate",NA,NA
6328160,"locron flakes",6328160,NA,0,0,1,NA,NA,"aluminum chlorohydrate","CHEMBL2109016"
71587575,"aluminum chlorohydrex propylene glycol",71587575,NA,0,0,1,NA,NA,"aluminum chlorohydrex propylene glycol","CHEMBL2108856"
76957565,"aluminum dichlorohydrate",76957565,NA,0,0,1,NA,NA,"aluminum dichlorohydrate","CHEMBL2109017"
139033105,"aluminum dichlorohydrex propylene glycol",139033105,NA,0,0,1,NA,NA,"aluminum dichlorohydrex propylene glycol","CHEMBL2108177"
10176082,"aluminum hydroxide",10176082,NA,0,1,1,NA,"aluminum hydroxide","aluminum hydroxide","CHEMBL1200706"
16098,"aluminum nicotinate",938,NA,0,1,0,NA,"aluminum nicotinate",NA,NA
64655,"aluminum phosphate",64655,NA,0,0,1,NA,NA,"aluminum phosphate","CHEMBL3833315"
23053647,"aluminum sesquichlorohydrate",23053647,NA,0,0,1,NA,NA,"aluminum sesquichlorohydrate","CHEMBL2109019"
60152447,"aluminum sesquichlorohydrex propylene glycol",60152447,NA,0,0,1,NA,NA,"aluminum sesquichlorohydrex propylene glycol","CHEMBL2108853"
56841952,"clay",56841952,NA,0,0,1,NA,NA,"aluminum silicate, synthetic","CHEMBL2109020"
24850,"aluminum sulfate",24850,NA,0,0,1,NA,NA,"aluminum sulfate","CHEMBL3833332"
23109812,"unii-481y8hdw2b",23109812,NA,0,0,1,NA,NA,"aluminum zirconium octachlorohydrate","CHEMBL2108854"
10130296,"zirkonal 50",10130296,NA,0,0,1,NA,NA,"aluminum zirconium pentachlorohydrate","CHEMBL2108838"
72941670,"zuska",72941670,NA,0,0,1,NA,NA,"aluminum zirconium pentachlorohydrex gly","CHEMBL2108843"
23109810,"unii-j9263igl6s",23109810,NA,0,0,1,NA,NA,"aluminum zirconium tetrachlorohydrate","CHEMBL2108272"
23109811,"unii-pe2361u64j",23109811,NA,0,0,1,NA,NA,"aluminum zirconium trichlorohydrate","CHEMBL2108845"
56841787,"alusulf",56841787,NA,0,0,1,NA,NA,"alusulf","CHEMBL2108480"
178030,"alvameline",178030,NA,0,0,1,NA,NA,"alvameline","CHEMBL131428"
6450824,"alvameline maleate",6450824,NA,0,0,1,NA,NA,"alvameline maleate","CHEMBL2107682"
3678,"alverine",3678,NA,0,0,1,NA,NA,"alverine","CHEMBL253371"
21718,"alverine citrate",21718,NA,0,0,1,NA,NA,"alverine citrate","CHEMBL1408594"
5288674,"alvespimycin",5288674,NA,0,0,1,NA,NA,"alvespimycin","CHEMBL383824"
9852573,"alvespimycin hcl",5288674,"73989685,131854133",0,0,1,NA,NA,"alvespimycin hydrochloride","CHEMBL2105630"
5287969,"flavopiridol",5287969,NA,0,0,1,NA,NA,"alvocidib","CHEMBL428690"
9910986,"flavopiridol hydrochloride",5287969,NA,0,0,1,NA,NA,"alvocidib hydrochloride","CHEMBL2105698"
44158492,"am-211",44158492,NA,0,0,1,NA,NA,"am-211","CHEMBL2181753"
44600763,"am-461",44600763,NA,0,0,1,NA,NA,"am-461","CHEMBL3545014"
9977739,"amadinone acetate",9977739,NA,0,0,1,NA,NA,"amadinone acetate","CHEMBL2104011"
40112,"amafolone",40112,NA,0,0,1,NA,NA,"amafolone","CHEMBL2106671"
10832,"amanozine",10832,NA,0,0,1,NA,NA,"amanozine","CHEMBL13589"
2130,"amantadine",2130,NA,0,0,1,NA,NA,"amantadine","CHEMBL660"
168907,"amantanium",168907,NA,0,0,1,NA,NA,"amantanium","CHEMBL2110921"
168906,"amantanium bromide",168907,NA,0,0,1,NA,NA,"amantanium bromide","CHEMBL2106663"
10318432,"amantocillin",10318432,"168908,101935271",0,0,1,NA,NA,"amantocillin","CHEMBL2107667"
178137,"ambamustine",178137,NA,0,0,1,NA,NA,"ambamustine","CHEMBL2104687"
71270,"ambasilide",71270,"10449626",0,0,1,NA,NA,"ambasilide","CHEMBL2107656"
1549158,"ambazone",1549158,NA,0,0,1,NA,NA,"ambazone","CHEMBL2103762"
2131,"ambenonium",2131,NA,0,0,1,NA,NA,"ambenonium","CHEMBL1652"
15378,"ambenoxan",15378,NA,0,0,1,NA,NA,"ambenoxan","CHEMBL1742419"
2132,"ambroxol",2132,NA,0,0,1,NA,NA,"ambroxol","CHEMBL153479"
6918547,"ambruticin",6918547,NA,0,0,1,NA,NA,"ambruticin","CHEMBL522783"
8387,"ambucaine",8387,NA,0,0,1,NA,NA,"ambucaine","CHEMBL2104088"
10616,"ambucetamide",10616,NA,0,0,1,NA,NA,"ambucetamide","CHEMBL2104638"
21850,"ambuphylline",21850,NA,0,0,1,NA,NA,"ambuphylline","CHEMBL2104089"
5359940,"ambuside",5359940,"19568,138395622",0,0,1,NA,NA,"ambuside","CHEMBL2104695"
8277,"ambutonium",8277,NA,0,0,1,NA,NA,"ambutonium","CHEMBL2110771"
8276,"ambutonium bromide",8277,NA,0,0,1,NA,NA,"ambutonium bromide","CHEMBL2105972"
25190990,"amcasertib",25190990,"122412734,74403975",0,0,1,NA,NA,"amcasertib","CHEMBL3707349"
10389615,"amcinafal",10389615,"129010505,53447415",0,0,1,NA,NA,"amcinafal","CHEMBL2105968"
11954283,"amcinafide",11954283,NA,0,0,1,NA,NA,"amcinafide","CHEMBL1610591"
443958,"amcinonide",443958,NA,0,1,1,NA,"amcinonide","amcinonide","CHEMBL1200732"
36273,"mecillinam",36273,NA,0,1,1,NA,"amdinocillin","amdinocillin","CHEMBL530"
115163,"pivmecillinam",115163,NA,0,0,1,NA,NA,"amdinocillin pivoxil","CHEMBL1650818"
124088,"amdoxovir",124088,NA,0,0,1,NA,NA,"amdoxovir","CHEMBL458876"
3086167,"amebucort",3086167,NA,0,0,1,NA,NA,"amebucort","CHEMBL2104661"
31075,"amedalin",31075,NA,0,0,1,NA,NA,"amedalin","CHEMBL2110769"
31074,"amedalin hydrochloride",31075,NA,0,0,1,NA,NA,"amedalin hydrochloride","CHEMBL2105957"
154656,"ccris 8205",154656,NA,0,0,1,NA,NA,"amediplase","CHEMBL2108361"
443880,"amelometasone",443880,NA,0,0,1,NA,NA,"amelometasone","CHEMBL3989723"
13086,"ameltolide",13086,NA,0,0,1,NA,NA,"ameltolide","CHEMBL22916"
9821951,"amesergide",9821951,NA,0,0,1,NA,NA,"amesergide","CHEMBL160293"
2134,"ametantrone",2134,NA,0,0,1,NA,NA,"ametantrone","CHEMBL49442"
11541062,"ametantrone acetate",2134,"51150,6917684",0,0,1,NA,NA,"ametantrone acetate","CHEMBL2104059"
168912,"amezepine",168912,NA,0,0,1,NA,NA,"amezepine","CHEMBL2104017"
71927,"amezinium",71927,NA,0,0,1,NA,NA,"amezinium","CHEMBL2110922"
71926,"amezinium methylsulfate",71927,NA,0,0,1,NA,NA,"amezinium metilsulfate","CHEMBL2106667"
2136,"amfenac",2136,NA,0,0,1,NA,NA,"amfenac","CHEMBL25146"
23665728,"amfenac sodium",2136,NA,0,0,1,NA,NA,"amfenac sodium","CHEMBL435759"
71877,"amfepentorex",71877,NA,0,0,1,NA,NA,"amfepentorex","CHEMBL2104063"
28615,"amfetaminil",28615,NA,0,0,1,NA,NA,"amfetaminil","CHEMBL2104064"
91932550,"ocufilcon d",91932550,NA,0,0,1,NA,NA,"amfilcon a","CHEMBL2109024"
54833,"amflutizole",54833,NA,0,0,1,NA,NA,"amflutizole","CHEMBL2106558"
2137,"amfonelic acid",2137,NA,0,0,1,NA,NA,"amfonelic acid","CHEMBL35337"
24864821,"amg-208",24864821,NA,0,0,1,NA,NA,"amg-208","CHEMBL496102"
68947304,"amg319",68947304,NA,0,0,1,NA,NA,"amg-319","CHEMBL3545048"
44181686,"amg-337",44181686,NA,0,0,1,NA,NA,"amg-337","CHEMBL3545212"
16007367,"amg-517",16007367,NA,0,0,1,NA,NA,"amg-517","CHEMBL229430"
11167112,"amg-548",11167112,NA,0,0,1,NA,NA,"amg-548","CHEMBL585902"
24856041,"amg-900",24856041,NA,0,0,1,NA,NA,"amg-900","CHEMBL2140408"
3035442,"amibegron",3035442,NA,0,0,1,NA,NA,"amibegron","CHEMBL1193948"
121888,"amibegron hydrochloride",3035442,NA,0,0,1,NA,NA,"amibegron hydrochloride","CHEMBL545437"
72074,"amicarbalide",72074,NA,0,0,1,NA,NA,"amicarbalide","CHEMBL177281"
31793,"amicibone",31793,NA,0,0,1,NA,NA,"amicibone","CHEMBL2105937"
54688693,"amicycline",54688693,NA,0,0,1,NA,NA,"amicycline","CHEMBL2104756"
39521,"amidantel",39521,NA,0,0,1,NA,NA,"amidantel","CHEMBL2105966"
66267,"amidapsone",66267,NA,0,0,1,NA,NA,"amidapsone","CHEMBL2105929"
15009,"amidephrine mesylate",15010,NA,0,0,1,NA,NA,"amidephrine mesylate","CHEMBL146408"
5918,"3,4-diaminopyridine",5918,NA,0,1,1,NA,"amifampridine","amifampridine","CHEMBL354077"
71221,"amiflamine",71221,NA,0,0,1,NA,NA,"amiflamine","CHEMBL3989773"
168913,"amifloverine",168913,NA,0,0,1,NA,NA,"amifloverine","CHEMBL2105975"
55492,"amifloxacin",55492,NA,0,0,1,NA,NA,"amifloxacin","CHEMBL6231"
163301,"amifloxacin mesylate",55492,NA,0,0,1,NA,NA,"amifloxacin mesylate","CHEMBL2104028"
2141,"amifostine",2141,NA,0,1,1,NA,"amifostine","amifostine","CHEMBL1006"
10478431,"amiglumide",10478431,NA,0,0,1,NA,NA,"amiglumide","CHEMBL114325"
37768,"amikacin",37768,NA,0,0,1,NA,NA,"amikacin","CHEMBL177"
38351,"amikacin sulfate",37768,"37768,5458175,86619108",0,1,1,NA,"amikacin sulfate","amikacin sulfate","CHEMBL1164318"
71198,"amikhelline",71198,NA,0,0,1,NA,NA,"amikhelline","CHEMBL2104025"
16231,"amiloride",16231,NA,0,0,1,NA,NA,"amiloride","CHEMBL945"
1549789,"amiloxate",1549789,NA,0,0,1,NA,NA,"amiloxate","CHEMBL1476782"
7019,"9-aminoacridine",7019,NA,0,0,1,NA,NA,"aminacrine","CHEMBL43184"
8643,"acridin-9-amine hydrochloride",7019,NA,0,0,1,NA,NA,"aminacrine hydrochloride","CHEMBL1330022"
178144,"amindocate",178144,NA,0,0,1,NA,NA,"amindocate","CHEMBL522173"
34870,"amineptine",34870,NA,0,1,1,NA,"amineptine","amineptine","CHEMBL418995"
3084726,"neocitrullamon",3084726,NA,0,0,1,NA,NA,"amino(diphenylhydantoin) valeric acid","CHEMBL3707389"
23663628,"potassium p-aminobenzoate",978,NA,0,1,1,NA,"aminobenzoate potassium","aminobenzoate potassium","CHEMBL1564391"
517441,"sodium 4-aminobenzoate",978,NA,0,0,1,NA,NA,"aminobenzoate sodium","CHEMBL1762658"
978,"4-aminobenzoic acid",978,NA,0,0,1,NA,NA,"aminobenzoic acid","CHEMBL542"
26001,"aminoethyl nitrate",26001,NA,0,0,1,NA,NA,"aminoethyl nitrate","CHEMBL609980"
2148,"4-aminohippuric acid",2148,NA,0,0,1,NA,NA,"aminohippuric acid","CHEMBL463"
137,"5-aminolevulinic acid",137,NA,0,0,1,NA,NA,"aminolevulinic acid","CHEMBL601"
65526,"4-(aminomethyl)benzoic acid",65526,NA,0,0,1,NA,NA,"aminomethylbenzoic acid","CHEMBL328875"
12551,"aminometradine",12551,NA,0,0,1,NA,NA,"aminometradine","CHEMBL2104036"
176163,"aminopentamide sulfate",22565,NA,0,0,1,NA,NA,"aminopentamide sulfate","CHEMBL92915"
19392,"aminopromazine",19392,NA,0,0,1,NA,NA,"aminopromazine","CHEMBL2105961"
5708341,"aminoquinol",5708341,NA,0,0,1,NA,NA,"aminoquinol","CHEMBL578004"
71166,"aminoquinuride",71166,NA,0,0,1,NA,NA,"aminoquinuride","CHEMBL87223"
16630,"aminorex",16630,NA,0,1,1,NA,"aminorex","aminorex","CHEMBL106258"
54684690,"calcium 4-aminosalicylate",4649,NA,0,0,1,NA,NA,"aminosalicylate calcium","CHEMBL2105983"
23690428,"potassium aminosalicylate",4649,NA,0,0,1,NA,NA,"aminosalicylate potassium","CHEMBL1200584"
2724368,"sodium 4-aminosalicylate",4649,"4649,16211148,16051922,24847950,54690315",0,1,1,NA,"aminosalicylate sodium","aminosalicylate sodium","CHEMBL2096646"
4649,"4-aminosalicylic acid",4649,NA,0,1,0,NA,"aminosalicylic acid resin complex",NA,NA
2155,"2-aminothiazole",2155,NA,0,0,1,NA,NA,"aminothiazole","CHEMBL344760"
2157,"amiodarone",2157,NA,0,0,1,NA,NA,"amiodarone","CHEMBL633"
71101,"amiperone",71101,NA,0,0,1,NA,NA,"amiperone","CHEMBL341578"
10275,"amiphenazole",10275,NA,0,1,1,NA,"amiphenazole","amiphenazole","CHEMBL1514085"
68889,"amipizone",68889,NA,0,0,1,NA,NA,"amipizone","CHEMBL116368"
121928,"amiprilose",121928,"9798098,43262,2158,5702212,5702213,21872764,24847752,126969455,137795135",0,0,1,NA,NA,"amiprilose","CHEMBL1316321"
9798098,"amiprilose",121928,"43261,5702212,6420050,91881846,24867465",0,0,1,NA,NA,"amiprilose hydrochloride","CHEMBL1256946"
23510,"6,7-dimethoxyquinolin-4-amine",23510,NA,0,0,1,NA,NA,"amiquinsin","CHEMBL2110601"
23509,"amiquinsin hydrochloride",23510,NA,0,0,1,NA,NA,"amiquinsin hydrochloride","CHEMBL2104079"
16129483,"amiselimod",16129483,NA,0,0,1,NA,NA,"amiselimod","CHEMBL3707375"
67418070,"amiselimod hydrochloride",16129483,NA,0,0,1,NA,NA,"amiselimod hydrochloride","CHEMBL3707374"
11071,"amisometradine",11071,NA,0,1,1,NA,"amisometradine","amisometradine","CHEMBL2105979"
2159,"amisulpride",2159,NA,0,1,1,NA,"amisulpride","amisulpride","CHEMBL243712"
40983,"amiterol",40983,NA,0,0,1,NA,NA,"amiterol","CHEMBL2106647"
9568512,"thioacetazone",9568512,NA,0,0,1,NA,NA,"amithiozone","CHEMBL375492"
11658655,"amitifadine",11658655,NA,0,0,1,NA,NA,"amitifadine","CHEMBL592374"
11680542,"410074-74-7",11658655,"11658655",0,0,1,NA,NA,"amitifadine hydrochloride","CHEMBL1818442"
65912,"amitivir",65912,NA,0,0,1,NA,NA,"amitivir","CHEMBL2104066"
36324,"amitraz",36324,NA,0,0,1,NA,NA,"amitraz","CHEMBL1365675"
2160,"amitriptyline",2160,NA,0,0,1,NA,NA,"amitriptyline","CHEMBL629"
20313,"amitriptylinoxide",20313,NA,0,0,1,NA,NA,"amitriptylinoxide","CHEMBL627"
71911,"amixetrine",71911,NA,0,0,1,NA,NA,"amixetrine","CHEMBL2104080"
2161,"amlexanox",2161,NA,0,1,1,NA,"amlexanox","amlexanox","CHEMBL1096"
16132430,"amlintide",16132430,NA,0,0,1,NA,NA,"amlintide","CHEMBL2109025"
2162,"amlodipine",2162,NA,0,0,1,NA,NA,"amlodipine","CHEMBL1491"
6435922,"amlodipine maleate",2162,NA,0,1,1,NA,"amlodipine maleate","amlodipine maleate","CHEMBL1200984"
119432,"ammonia n-13",119432,NA,0,0,1,NA,NA,"ammonia n 13","CHEMBL1201189"
15830,"ammonium benzoate",243,NA,0,0,1,NA,NA,"ammonium benzoate","CHEMBL2105970"
517111,"ammonium carbonate",767,NA,0,0,1,NA,NA,"ammonium carbonate","CHEMBL2105849"
25517,"ammonium chloride",25517,NA,0,1,1,NA,"ammonium chloride","ammonium chloride","CHEMBL1200939"
62358,"ammonium lactate",612,"10129918",0,1,1,NA,"ammonium lactate","ammonium lactate","CHEMBL1200747"
10732,"ammonium mandelate",1292,NA,0,0,1,NA,NA,"ammonium mandelate","CHEMBL2105969"
54697583,"ammonium salicylate",338,"10716,57508763",0,0,1,NA,NA,"ammonium salicylate","CHEMBL2105994"
6097028,"ammonium sulfate",6097028,NA,0,1,1,NA,"ammonium sulfate","ammonium sulfate","CHEMBL2107724"
15251598,"ammonium tetrathiomolybdate",15251598,NA,0,1,0,NA,"ammonium tetrathiomolybdate",NA,NA
162525,"ammonium valerate",7991,"90472544",0,0,1,NA,NA,"ammonium valerate","CHEMBL2106510"
2164,"amobarbital",2164,NA,0,0,1,NA,NA,"amobarbital","CHEMBL267894"
23689390,"amobarbital sodium",2164,NA,0,1,1,NA,"amobarbital sodium","amobarbital sodium","CHEMBL2105941"
5464102,"amocarzine",5464102,NA,0,1,1,NA,"amocarzine","amocarzine","CHEMBL469328"
2165,"amodiaquine",2165,NA,0,0,1,NA,NA,"amodiaquine","CHEMBL682"
71884,"amogastrin",71884,NA,0,0,1,NA,NA,"amogastrin","CHEMBL3187384"
50515,"amonafide",50515,NA,0,0,1,NA,NA,"amonafide","CHEMBL428676"
31473,"amoproxan",31473,NA,0,0,1,NA,NA,"amoproxan","CHEMBL2104537"
25194,"amopyroquine",25194,NA,0,0,1,NA,NA,"amopyroquine","CHEMBL1213257"
54260,"amorolfine",54260,NA,0,0,1,NA,NA,"amorolfine","CHEMBL489411"
33488,"amoscanate",33488,NA,0,0,1,NA,NA,"amoscanate","CHEMBL93385"
2169,"amosulalol",2169,NA,0,0,1,NA,NA,"amosulalol","CHEMBL152231"
159599,"amotosalen",159599,NA,0,0,1,NA,NA,"amotosalen","CHEMBL2110621"
159598,"amotosalen hydrochloride",159599,NA,0,0,1,NA,NA,"amotosalen hydrochloride","CHEMBL2104450"
11283,"amotriphene",11283,NA,0,0,1,NA,NA,"amotriphene","CHEMBL2104048"
162231,"amoxecaine",162231,NA,0,0,1,NA,NA,"amoxecaine","CHEMBL2104039"
23663126,"amoxicillin sodium",33613,"23702546,23702549,46783770,53486240,129010427,131632470,135391158",0,0,1,NA,NA,"amoxicillin sodium","CHEMBL2105950"
6918429,"chembl1950650",6918429,NA,0,0,1,NA,NA,"amp579","CHEMBL3545163"
73333,"amperozide",73333,NA,0,0,1,NA,NA,"amperozide","CHEMBL1079935"
21759,"amfecloral",21759,NA,0,0,1,NA,NA,"amphecloral","CHEMBL2105544"
8641,"amphenidone",8641,NA,0,0,1,NA,NA,"amphenidone","CHEMBL2104057"
20567238,"amphetamine adipate",20567238,NA,0,0,1,NA,NA,"amphetamine adipate","CHEMBL1200387"
6055,"dl-amphetamine sulfate",6055,NA,0,1,1,NA,"amphetamine sulfate","amphetamine sulfate","CHEMBL501"
6450196,"aspartmycin",6450196,NA,0,0,1,NA,NA,"amphomycin","CHEMBL2103921"
71806,"amphotalide",71806,NA,0,0,1,NA,NA,"amphotalide","CHEMBL94192"
5280965,"amphotericin b",5280965,"1972,14956,5386092,91827561,9919339,16667679,23863720,53486284,44399170,46783793,44421047,71311649,118705500,134719018,135391140,137704525,139246982,145705939",0,1,1,NA,"amphotericin b","amphotericin b","CHEMBL267345"
118705500,"amphotericin",118705500,NA,0,1,0,NA,"amphotericin b lipid complex",NA,NA
23663979,"ampicillin sodium",6249,"6249,101603128,16051961,66553151,640430",0,1,1,NA,"ampicillin sodium","ampicillin sodium","CHEMBL1200758"
2176,"ampiroxicam",2176,NA,0,0,1,NA,NA,"ampiroxicam","CHEMBL1566249"
73341,"amprolium",2178,"8732,2178,66620431",0,0,1,NA,NA,"amprolium","CHEMBL97350"
8644,"amprotropine phosphate",8645,NA,0,0,1,NA,NA,"amprotropine phosphate","CHEMBL2104488"
